Date,Time,Price,Bid,Ask,Size
02/03/2020,10:37:51,127.94,127.94,127.95,100
02/03/2020,10:38:25,127.93,127.93,127.94,225
02/03/2020,10:38:26,127.93,127.93,127.94,100
02/03/2020,10:38:26,127.93,127.93,127.94,100
02/03/2020,10:38:26,127.93,127.93,127.94,100
02/03/2020,10:38:26,127.93,127.93,127.94,100
02/03/2020,10:38:26,127.93,127.93,127.94,100
02/03/2020,10:39:00,127.92,127.92,127.93,100
02/03/2020,10:39:00,127.92,127.92,127.93,100
02/03/2020,10:39:07,127.92,127.92,127.93,100
02/03/2020,10:39:08,127.925,127.92,127.93,100
02/03/2020,10:39:31,127.89,127.88,127.9,100
02/03/2020,10:39:31,127.89,127.88,127.9,100
02/03/2020,10:39:36,127.8927,127.89,127.9,1000
02/03/2020,10:40:02,127.89,127.89,127.9,100
02/03/2020,10:40:10,127.883,127.88,127.89,294
02/03/2020,10:40:12,127.88,127.88,127.89,100
02/03/2020,10:40:14,127.885,127.88,127.89,100
02/03/2020,10:40:17,127.8707,127.87,127.88,400
02/03/2020,10:40:20,127.88,127.88,127.89,160
02/03/2020,10:40:30,127.9043,127.9,127.91,107
02/03/2020,10:40:41,127.895,127.89,127.9,123
02/03/2020,10:40:46,127.87,127.86,127.87,800
02/03/2020,10:40:46,127.87,127.86,127.87,300
02/03/2020,10:40:46,127.87,127.86,127.87,400
02/03/2020,10:40:46,127.87,127.87,127.88,100
02/03/2020,10:40:46,127.87,127.87,127.88,100
02/03/2020,10:40:54,127.87,127.87,127.88,100
02/03/2020,10:40:54,127.87,127.87,127.88,100
02/03/2020,10:41:15,127.89,127.88,127.89,100
02/03/2020,10:41:25,127.885,127.88,127.89,100
02/03/2020,10:41:26,127.88,127.88,127.89,100
02/03/2020,10:41:27,127.88,127.88,127.89,100
02/03/2020,10:41:28,127.87,127.86,127.87,100
02/03/2020,10:41:28,127.865,127.86,127.87,100
02/03/2020,10:41:29,127.86,127.85,127.86,100
02/03/2020,10:41:29,127.86,127.85,127.86,100
02/03/2020,10:41:37,127.86,127.86,127.87,100
02/03/2020,10:41:40,127.855,127.85,127.86,640
02/03/2020,10:42:05,127.84,127.83,127.84,400
02/03/2020,10:42:05,127.84,127.83,127.84,120
02/03/2020,10:42:05,127.84,127.83,127.84,100
02/03/2020,10:42:05,127.84,127.83,127.84,100
02/03/2020,10:42:05,127.84,127.83,127.84,100
02/03/2020,10:42:05,127.84,127.83,127.84,300
02/03/2020,10:42:05,127.84,127.83,127.84,100
02/03/2020,10:42:07,127.845,127.84,127.85,142
02/03/2020,10:42:08,127.8401,127.84,127.85,335
02/03/2020,10:42:09,127.84,127.84,127.85,100
02/03/2020,10:42:32,127.8207,127.82,127.83,300
02/03/2020,10:42:43,127.82,127.81,127.82,100
02/03/2020,10:42:43,127.82,127.81,127.82,107
02/03/2020,10:42:43,127.82,127.81,127.82,100
02/03/2020,10:42:43,127.82,127.81,127.82,113
02/03/2020,10:42:57,127.81,127.8,127.81,100
02/03/2020,10:42:57,127.81,127.8,127.81,109
02/03/2020,10:43:03,127.82,127.82,127.82,168
02/03/2020,10:43:16,127.825,127.82,127.83,300
02/03/2020,10:43:32,127.83,127.83,127.84,681
02/03/2020,10:43:35,127.84,127.83,127.84,100
02/03/2020,10:43:46,127.83,127.82,127.83,100
02/03/2020,10:44:10,127.82,127.82,127.83,100
02/03/2020,10:44:10,127.82,127.82,127.83,100
02/03/2020,10:44:11,127.81,127.81,127.82,100
02/03/2020,10:44:18,127.82,127.82,127.83,200
02/03/2020,10:44:30,127.8001,127.8,127.81,205
02/03/2020,10:44:32,127.805,127.8,127.81,100
02/03/2020,10:44:35,127.8,127.79,127.8,109
02/03/2020,10:44:57,127.82,127.81,127.82,100
02/03/2020,10:45:02,127.8201,127.82,127.83,454
02/03/2020,10:45:05,127.81,127.81,127.82,879
02/03/2020,10:45:16,127.82,127.81,127.82,100
02/03/2020,10:45:16,127.82,127.81,127.82,100
02/03/2020,10:45:42,127.8,127.8,127.81,100
02/03/2020,10:45:43,127.7939,127.79,127.8,219
02/03/2020,10:46:18,127.735,127.74,127.75,100
02/03/2020,10:46:18,127.74,127.74,127.75,100
02/03/2020,10:46:18,127.74,127.74,127.75,100
02/03/2020,10:46:19,127.74,127.74,127.75,100
02/03/2020,10:46:19,127.74,127.74,127.75,100
02/03/2020,10:46:19,127.74,127.74,127.75,100
02/03/2020,10:46:32,127.7,127.7,127.71,700
02/03/2020,10:46:32,127.7,127.7,127.71,800
02/03/2020,10:46:32,127.7,127.7,127.71,100
02/03/2020,10:46:40,127.7,127.7,127.71,120
02/03/2020,10:46:52,127.7,127.69,127.7,101
02/03/2020,10:46:52,127.7,127.69,127.7,113
02/03/2020,10:46:52,127.69,127.68,127.69,100
02/03/2020,10:46:52,127.69,127.68,127.69,100
02/03/2020,10:47:18,127.665,127.66,127.67,100
02/03/2020,10:47:18,127.6607,127.66,127.67,200
02/03/2020,10:47:40,127.6626,127.65,127.66,175
02/03/2020,10:47:47,127.65,127.64,127.66,100
02/03/2020,10:47:48,127.65,127.65,127.66,100
02/03/2020,10:48:08,127.64,127.64,127.65,200
